Household ID,Date,House Type,Family Members,Number of Rooms,AC Usage (Hours),Fan Usage (Hours),Refrigerator Usage (Hours),Washing Machine Usage (Hours),Water Motor Usage (Hours),Lighting (Hours),Outdoor Temperature (C),Day of Week,Season,Is Holiday,Daily Consumption (kWh)
891D47FE,2025-09-14,Portion,7,5,7.2,21.0,13.9,1.8,2.8,5.8,36.3,Sunday,Summer,1,27.77
ADE6BF3C,2026-06-13,Single Family Home,4,3,11.8,19.9,11.3,2.5,3.0,4.9,40.3,Saturday,Summer,1,30.55
DA3465D9,2025-12-22,Single Family Home,5,4,0.0,0.3,13.5,2.3,1.1,10.4,9.4,Monday,Winter,1,8.36
99F9A338,2025-10-18,Apartment,6,3,3.9,4.5,10.9,2.6,1.0,7.1,20.9,Saturday,Spring/Autumn,1,12.36
1F9B5662,2025-10-15,Portion,4,6,2.4,8.2,13.0,1.6,1.9,8.7,22.5,Wednesday,Spring/Autumn,1,17.15
0F0E5767,2026-07-01,Villa,3,10,15.1,14.6,13.9,0.9,2.0,6.1,40.0,Wednesday,Summer,0,46.94
CF7798CC,2025-09-27,Apartment,3,3,3.7,14.0,13.5,2.3,2.0,4.6,36.9,Saturday,Summer,1,18.14
FC00F3E7,2026-05-01,Single Family Home,1,6,8.4,22.7,10.1,2.3,1.8,5.8,42.5,Friday,Summer,1,31.24
FD853CF8,2025-11-11,Portion,7,3,0.0,0.3,10.6,2.0,0.9,9.0,18.9,Tuesday,Winter,1,5.49
31F18F8B,2026-03-20,Portion,2,4,0.4,9.2,11.7,1.6,1.7,8.4,23.3,Friday,Spring/Autumn,1,12.73
DDA8B391,2026-04-27,Villa,8,10,2.0,7.5,12.6,1.0,1.7,7.3,26.4,Monday,Spring/Autumn,0,19.48
B22A2428,2025-12-30,Single Family Home,4,4,0.0,1.1,10.4,0.2,0.6,9.7,5.5,Tuesday,Winter,0,8.09
5CBAD410,2026-03-29,Apartment,3,3,0.4,9.9,11.1,1.4,1.9,10.7,24.7,Sunday,Spring/Autumn,1,11.12
ADF01FE0,2026-05-11,Apartment,2,3,5.6,20.8,12.0,2.4,1.6,5.9,37.9,Monday,Summer,1,20.01
1E0A7157,2026-06-30,Villa,7,6,8.4,15.8,10.7,2.8,1.6,4.6,44.1,Tuesday,Summer,1,26.39
3DA8B37A,2025-11-29,Villa,3,10,0.0,1.3,11.1,1.2,0.7,10.1,12.1,Saturday,Winter,1,16.24
B119779C,2026-07-04,Apartment,8,4,15.7,19.0,11.0,1.2,2.2,7.3,40.9,Saturday,Summer,1,38.53
A737D19B,2025-12-16,Apartment,2,2,0.0,3.3,10.7,0.1,1.0,6.6,19.9,Tuesday,Winter,0,4.74
AB35F75A,2026-06-04,Single Family Home,1,6,10.5,20.8,11.0,2.0,3.0,5.5,42.4,Thursday,Summer,1,34.1
CB5A1C0E,2026-02-08,Portion,8,6,0.0,2.8,13.1,2.7,1.4,11.4,10.3,Sunday,Winter,1,14.42
1974FB71,2025-11-03,Single Family Home,7,3,0.0,2.7,10.1,3.0,1.2,11.1,6.7,Monday,Winter,1,9.93
C891C9C6,2026-04-30,Portion,2,3,2.0,6.0,13.9,0.4,1.7,10.5,21.7,Thursday,Spring/Autumn,0,11.62
1E0914D2,2025-09-11,Single Family Home,1,6,12.4,23.6,12.7,2.8,2.8,5.8,44.5,Thursday,Summer,1,42.54
933882B3,2025-09-20,Single Family Home,2,5,8.7,20.1,11.6,1.8,2.8,8.0,40.3,Saturday,Summer,1,31.16
15A905B4,2026-06-30,Villa,6,9,5.1,16.1,11.7,0.5,2.4,7.9,35.4,Tuesday,Summer,0,32.93
A87D21FF,2025-07-07,Villa,1,9,7.8,18.0,11.9,1.3,2.5,7.9,37.9,Monday,Summer,1,38.16
23CD8A44,2026-02-03,Villa,6,9,0.0,1.2,13.2,0.0,0.8,6.2,15.0,Tuesday,Winter,0,9.24
D1DC01E5,2025-07-23,Apartment,4,2,6.5,15.7,12.6,1.0,2.1,5.0,40.9,Wednesday,Summer,1,18.67
F519AB52,2025-08-25,Single Family Home,6,5,7.2,20.0,10.6,0.1,2.7,5.1,37.8,Monday,Summer,0,28.87
13093C17,2026-01-24,Villa,7,10,0.0,2.3,10.9,1.9,0.6,8.1,8.0,Saturday,Winter,1,15.11
74C0DB3E,2025-08-06,Villa,7,10,10.2,23.6,11.0,0.3,1.6,5.2,41.4,Wednesday,Summer,0,43.32
A12B61AE,2026-04-01,Single Family Home,6,4,1.3,8.6,10.8,1.3,1.7,9.3,28.1,Wednesday,Spring/Autumn,1,12.74
FE11230E,2026-04-21,Portion,1,4,2.3,9.0,11.5,0.9,1.5,8.6,21.0,Tuesday,Spring/Autumn,0,13.09
1C285022,2026-03-14,Portion,2,5,1.3,11.5,11.9,1.9,1.7,8.5,25.3,Saturday,Spring/Autumn,1,15.86
E8C44E4C,2025-11-06,Villa,3,6,0.0,2.2,11.7,2.5,1.5,9.7,5.4,Thursday,Winter,1,11.72
FABF8AEF,2026-06-26,Portion,2,3,5.1,13.5,12.3,0.3,2.3,7.0,37.4,Friday,Summer,0,18.29
4E7A081E,2026-02-07,Portion,2,5,0.0,0.0,13.5,1.9,1.3,6.3,11.0,Saturday,Winter,1,6.84
4830EFFE,2026-01-24,Apartment,1,2,0.0,2.6,10.4,1.6,0.8,8.9,17.4,Saturday,Winter,1,5.59
63BA6C3D,2025-09-11,Portion,8,4,6.4,20.1,10.2,1.4,2.6,4.6,35.6,Thursday,Summer,1,25.13
B695C2BF,2025-09-01,Single Family Home,3,6,8.2,20.1,11.2,1.6,2.8,8.0,40.0,Monday,Summer,1,31.36
A3A22F35,2026-06-28,Single Family Home,7,6,12.9,13.4,12.4,1.2,1.5,4.4,39.8,Sunday,Summer,1,32.02
5A9FD637,2026-04-25,Villa,5,8,3.3,7.6,10.5,1.8,1.1,11.9,25.7,Saturday,Spring/Autumn,1,24.89
E1A29FFA,2026-06-10,Single Family Home,5,3,11.5,21.9,13.4,2.2,2.5,5.7,43.4,Wednesday,Summer,1,31.8
D862042E,2025-08-08,Apartment,2,4,6.9,19.9,13.0,0.5,1.8,5.9,36.8,Friday,Summer,0,23.21
9347F486,2025-07-28,Villa,8,5,15.6,17.9,11.6,2.4,2.5,4.4,41.7,Monday,Summer,1,39.17
BB15894A,2025-08-25,Portion,2,6,6.3,17.5,10.0,0.3,2.3,6.6,39.2,Monday,Summer,0,28.49
D4D6761C,2026-04-06,Portion,6,4,0.2,11.3,11.9,0.7,2.0,7.7,27.4,Monday,Spring/Autumn,0,14.21
2B24EF63,2026-03-10,Single Family Home,3,3,3.4,8.0,12.8,1.8,1.3,6.4,24.3,Tuesday,Spring/Autumn,1,14.82
5A71504B,2026-06-20,Portion,8,6,13.2,16.1,13.1,1.6,2.6,7.1,38.5,Saturday,Summer,1,37.57
1CFCDF01,2025-11-07,Single Family Home,2,5,0.0,3.7,11.5,1.9,1.1,10.0,10.9,Friday,Winter,1,11.57
368B7D68,2025-07-07,Portion,4,5,13.8,18.3,11.3,1.0,1.7,5.4,44.3,Monday,Summer,0,35.87
9E24C724,2026-05-13,Apartment,6,2,6.4,22.2,10.4,1.2,1.7,7.7,39.0,Wednesday,Summer,1,19.73
1B6F1A9E,2025-07-08,Single Family Home,7,5,15.8,21.7,10.9,0.9,2.6,4.7,42.6,Tuesday,Summer,0,42.27
329245BA,2025-08-07,Single Family Home,7,3,10.2,12.8,10.5,2.7,2.4,4.3,42.6,Thursday,Summer,1,27.56
A819213D,2025-10-06,Portion,7,5,3.4,11.4,12.8,1.8,1.3,11.9,27.3,Monday,Spring/Autumn,1,20.86
2EA37B78,2026-01-19,Villa,2,8,0.0,1.0,11.1,1.4,0.9,7.0,8.0,Monday,Winter,1,11.72
BF415C98,2025-12-12,Villa,4,5,0.0,0.8,12.5,0.7,1.1,7.2,17.1,Friday,Winter,0,9.47
6500F793,2025-12-08,Villa,1,6,0.0,1.4,12.2,0.1,0.9,7.1,18.4,Monday,Winter,0,9.56
AA4D5BB8,2026-07-01,Apartment,7,3,12.4,18.0,12.3,1.9,2.7,5.4,44.1,Wednesday,Summer,1,32.21
209F839F,2025-11-02,Portion,7,4,0.0,0.6,11.7,1.8,0.6,6.4,13.4,Sunday,Winter,1,5.03
CAEF3C9E,2025-07-14,Single Family Home,6,3,9.0,13.4,12.4,0.3,1.8,4.9,42.8,Monday,Summer,0,25.02
57968D64,2025-12-11,Apartment,7,3,0.0,1.0,10.3,2.7,1.2,11.8,18.8,Thursday,Winter,1,7.29
C2CA55ED,2025-12-10,Single Family Home,3,4,0.0,3.4,12.0,1.8,1.4,6.3,13.6,Wednesday,Winter,1,9.7
4376BFF9,2026-07-05,Single Family Home,7,4,4.8,23.0,10.1,1.7,1.9,5.0,36.1,Sunday,Summer,1,21.19
CF590B8E,2025-08-13,Single Family Home,4,4,7.4,18.6,13.7,0.7,2.6,7.5,42.6,Wednesday,Summer,0,25.39
09D261E0,2025-10-15,Single Family Home,3,6,3.8,11.2,13.1,0.0,1.7,11.9,20.9,Wednesday,Spring/Autumn,0,24.71
DD460C91,2025-07-25,Portion,5,4,12.1,13.0,13.8,0.3,2.3,4.2,41.0,Friday,Summer,0,28.08
0FB49D98,2026-01-09,Apartment,5,2,0.0,2.6,11.2,2.7,0.9,11.8,12.6,Friday,Winter,1,5.77
59DCBE0F,2026-03-24,Single Family Home,6,3,3.1,10.5,13.4,0.7,1.5,10.4,20.7,Tuesday,Spring/Autumn,0,15.5
A911FD6D,2026-04-05,Single Family Home,5,6,3.1,9.6,11.7,1.3,1.4,8.6,20.6,Sunday,Spring/Autumn,1,20.7
19CB84C8,2025-12-11,Villa,8,7,0.0,1.5,11.7,1.1,0.7,7.4,19.7,Thursday,Winter,1,10.16
AB402561,2025-07-12,Single Family Home,6,5,6.5,22.7,12.3,3.0,2.7,4.1,37.3,Saturday,Summer,1,29.0
BE30CAE9,2026-04-18,Villa,4,10,0.3,5.0,10.2,1.7,1.2,9.9,29.8,Saturday,Spring/Autumn,1,17.77
62510F01,2025-08-07,Apartment,3,4,5.6,17.7,10.3,0.3,1.7,6.2,37.9,Thursday,Summer,0,20.92
E9846BAA,2026-05-26,Single Family Home,4,6,9.6,23.0,12.9,0.9,1.8,7.1,42.4,Tuesday,Summer,0,33.78
9E7776AE,2025-11-09,Portion,4,4,0.0,2.1,12.8,2.0,0.8,6.3,14.8,Sunday,Winter,1,9.34
6B0FFA79,2026-01-24,Villa,6,7,0.0,2.5,10.8,1.3,0.8,11.9,15.6,Saturday,Winter,1,12.46
1E0FD29B,2026-06-05,Apartment,8,3,8.1,16.5,10.6,1.0,2.7,6.8,42.4,Friday,Summer,0,25.17
B25B56DC,2026-06-26,Villa,1,9,7.1,18.0,11.1,0.4,1.6,7.3,39.5,Friday,Summer,0,32.46
30B05A0B,2026-04-04,Portion,8,3,2.4,8.0,11.5,1.1,1.9,7.2,23.3,Saturday,Spring/Autumn,1,11.93
82601132,2025-11-24,Portion,7,5,0.0,0.2,12.2,0.3,0.8,6.2,11.5,Monday,Winter,0,7.3
9267E7E6,2025-09-24,Apartment,8,4,15.2,22.9,12.4,2.5,2.7,5.4,43.9,Wednesday,Summer,1,40.85
4BDE7D88,2026-03-23,Apartment,3,2,1.7,9.8,10.2,0.1,1.7,8.3,25.2,Monday,Spring/Autumn,0,11.28
0A01D8B6,2026-02-26,Villa,3,7,0.0,3.4,11.9,0.6,1.4,9.4,15.2,Thursday,Winter,0,13.19
FD523FAD,2026-05-04,Apartment,1,4,4.3,20.9,10.5,1.0,2.9,7.2,36.6,Monday,Summer,1,24.32
5E7E00E5,2025-11-02,Villa,3,8,0.0,1.0,11.4,1.8,1.0,9.7,6.3,Sunday,Winter,1,12.46
531B49D8,2026-07-02,Apartment,6,2,13.8,21.7,10.5,2.1,2.4,5.3,41.6,Thursday,Summer,1,30.87
0400E249,2026-01-19,Apartment,7,4,0.0,1.9,11.9,2.9,0.9,8.9,7.7,Monday,Winter,1,10.64
9AB62311,2026-01-24,Portion,4,5,0.0,0.2,11.1,2.2,1.4,7.9,8.3,Saturday,Winter,1,7.72
A13A9DA2,2026-04-28,Portion,3,6,3.1,6.2,10.5,0.6,1.9,6.9,22.2,Tuesday,Spring/Autumn,0,17.19
5E5F310C,2025-08-30,Portion,2,6,2.7,12.5,13.4,2.2,2.5,4.2,35.5,Saturday,Summer,1,20.39
D0CB079F,2026-05-18,Single Family Home,8,4,6.3,15.1,12.7,2.7,1.9,5.4,35.6,Monday,Summer,1,23.6
E29FF19C,2025-09-10,Portion,4,3,9.5,12.9,12.0,0.2,2.2,5.3,41.0,Wednesday,Summer,0,23.91
747C7690,2026-06-04,Portion,2,4,10.2,19.7,10.6,0.3,2.8,7.2,43.2,Thursday,Summer,0,29.82
624D3473,2025-07-14,Apartment,1,2,12.5,17.6,12.5,0.2,3.0,4.2,39.1,Monday,Summer,0,30.88
2483C458,2026-06-15,Apartment,1,2,6.3,19.3,12.0,2.6,2.7,6.0,44.1,Monday,Summer,1,21.47
33CB59EF,2025-08-26,Portion,3,5,8.1,22.0,12.9,1.8,1.5,8.0,38.4,Tuesday,Summer,1,28.41
0E4DDB72,2026-01-21,Villa,2,5,0.0,3.7,12.0,0.6,0.7,9.3,6.2,Wednesday,Winter,0,9.4
1A41C57F,2026-01-10,Portion,3,3,0.0,3.4,10.2,1.9,1.0,9.1,16.0,Saturday,Winter,1,7.82
3A0761D9,2025-12-10,Single Family Home,6,5,0.0,3.3,11.0,0.2,0.8,10.6,9.0,Wednesday,Winter,0,9.46
627E91E1,2026-03-15,Apartment,8,2,3.0,4.9,12.9,2.8,1.2,8.2,25.5,Sunday,Spring/Autumn,1,11.95
1A0B6310,2026-06-22,Villa,6,5,15.1,19.8,11.8,1.8,2.4,6.3,40.1,Monday,Summer,1,41.41
ECB948F7,2026-06-08,Apartment,3,2,5.2,21.3,12.3,1.3,2.1,5.0,36.3,Monday,Summer,1,17.35
2E6DF7E8,2026-03-12,Single Family Home,5,5,0.3,7.4,12.3,2.3,2.0,10.6,23.8,Thursday,Spring/Autumn,1,16.62
EA8E55A5,2026-01-05,Villa,5,10,0.0,0.1,11.1,0.6,0.6,11.6,18.1,Monday,Winter,0,15.97
EEDF4F78,2026-06-29,Single Family Home,6,4,2.2,17.2,14.0,1.3,2.5,7.5,36.3,Monday,Summer,1,20.15
C9198C69,2026-06-29,Apartment,2,4,9.5,16.8,12.8,1.2,2.3,7.6,44.0,Monday,Summer,1,30.54
2508F357,2025-08-09,Single Family Home,3,6,12.2,23.9,13.0,1.7,1.6,5.8,40.9,Saturday,Summer,1,37.78
6C80423A,2025-12-30,Portion,6,4,0.0,3.3,11.9,0.1,0.8,7.1,11.7,Tuesday,Winter,0,8.44
7F421889,2026-01-20,Portion,4,6,0.0,3.7,13.6,0.6,0.6,8.2,18.7,Tuesday,Winter,0,10.92
86E5EDF4,2026-02-03,Single Family Home,2,4,0.0,1.8,12.4,2.9,1.0,6.6,10.7,Tuesday,Winter,1,7.66
D9C099F6,2025-07-13,Portion,3,3,11.6,22.8,13.4,1.9,2.4,5.3,38.4,Sunday,Summer,1,30.43
5C613985,2026-05-13,Single Family Home,5,6,2.9,21.8,14.0,0.2,2.6,6.1,36.8,Wednesday,Summer,0,24.63
F8C92B4A,2026-06-12,Portion,4,4,7.0,15.4,11.1,0.4,1.7,7.5,41.2,Friday,Summer,0,22.19
1E032A65,2026-06-24,Single Family Home,7,3,15.9,21.0,12.7,1.3,2.9,4.8,44.2,Wednesday,Summer,1,38.74
1B2375D0,2026-03-06,Apartment,8,4,0.1,11.2,12.2,0.8,2.0,6.0,29.1,Friday,Spring/Autumn,0,12.94
242AC30F,2025-08-04,Apartment,1,4,3.2,23.3,12.9,2.0,2.4,7.3,35.3,Monday,Summer,1,20.92
78428071,2026-04-05,Villa,8,8,2.8,10.8,11.7,1.5,1.4,11.2,21.3,Sunday,Spring/Autumn,1,26.8
C809A0B4,2026-02-28,Apartment,5,2,0.0,0.5,10.3,2.6,0.9,10.4,16.0,Saturday,Winter,1,6.07
A477E25A,2025-07-18,Single Family Home,3,3,8.8,19.6,13.1,2.4,2.3,5.3,40.1,Friday,Summer,1,27.9
F2BFFC3F,2026-05-23,Villa,5,10,15.3,21.5,13.4,2.3,2.0,7.5,39.3,Saturday,Summer,1,51.42
2824162D,2025-10-14,Apartment,7,2,0.0,5.1,13.8,0.7,1.4,7.6,27.6,Tuesday,Spring/Autumn,0,5.9
380A402D,2025-11-27,Apartment,8,3,0.0,2.9,10.8,2.8,0.8,11.7,17.2,Thursday,Winter,1,10.27
D3C6E5A0,2025-11-23,Apartment,6,4,0.0,0.0,12.2,1.4,0.6,7.1,16.2,Sunday,Winter,1,6.4
1BC02912,2025-08-14,Villa,6,5,4.3,19.0,11.9,0.7,2.5,4.7,37.6,Thursday,Summer,0,21.41
1B4142AA,2025-07-30,Apartment,5,2,3.8,17.8,11.6,0.4,2.7,5.9,37.3,Wednesday,Summer,0,14.33
3D869AD2,2025-10-13,Apartment,8,2,3.5,10.0,13.9,0.3,1.3,10.0,21.3,Monday,Spring/Autumn,0,11.92
4F00BA6A,2025-07-10,Villa,5,8,9.2,13.4,12.8,0.8,2.5,5.9,39.6,Thursday,Summer,0,34.4
B9C6B26B,2025-11-14,Single Family Home,2,5,0.0,1.6,11.2,2.0,0.7,11.3,12.3,Friday,Winter,1,11.7
19DB533E,2026-01-06,Single Family Home,1,6,0.0,3.1,11.3,1.8,0.8,8.7,5.9,Tuesday,Winter,1,10.4
099396FF,2025-10-21,Single Family Home,8,3,1.1,9.8,13.3,0.3,1.3,8.5,30.9,Tuesday,Spring/Autumn,0,11.3
E2682C9F,2025-09-23,Single Family Home,3,5,3.2,19.5,12.5,1.7,2.9,6.4,36.7,Tuesday,Summer,1,21.04
4A74982E,2025-11-15,Portion,1,6,0.0,3.2,12.8,2.8,0.6,10.6,15.8,Saturday,Winter,1,12.74
9C425665,2026-02-14,Single Family Home,8,3,0.0,2.1,10.8,1.3,0.9,9.2,14.8,Saturday,Winter,1,8.74
C42D5F03,2026-05-21,Apartment,8,2,6.8,22.9,10.9,2.5,2.0,7.8,37.3,Thursday,Summer,1,19.71
4BACFA4A,2025-09-04,Villa,6,7,7.6,13.2,11.9,0.2,2.1,5.2,35.2,Thursday,Summer,0,26.49
C59DE4AA,2025-12-22,Portion,5,6,0.0,1.0,10.5,0.8,0.8,9.9,16.6,Monday,Winter,0,8.55
919883F9,2026-01-01,Villa,5,8,0.0,1.1,10.3,2.4,0.6,10.6,16.1,Thursday,Winter,1,12.91
AE3ACDF2,2025-08-23,Villa,6,7,7.0,19.3,12.9,2.6,1.7,4.8,35.1,Saturday,Summer,1,30.68
8185716A,2025-12-18,Apartment,1,4,0.0,1.3,10.1,0.3,1.0,7.2,9.7,Thursday,Winter,0,6.0
02088C91,2025-09-01,Apartment,5,3,10.7,15.5,13.9,0.6,1.6,5.9,41.6,Monday,Summer,0,28.29
12AEBB0E,2025-09-26,Portion,2,5,8.4,12.2,11.6,1.7,2.2,6.2,40.3,Friday,Summer,1,25.25
E66EB0E2,2026-05-02,Apartment,2,2,7.9,16.8,11.5,2.1,1.8,6.6,37.2,Saturday,Summer,1,20.99
F5A4F270,2026-06-09,Portion,4,6,15.8,13.1,13.5,2.0,1.8,5.0,43.1,Tuesday,Summer,1,37.26
FF169376,2026-02-13,Single Family Home,8,3,0.0,1.9,12.3,1.5,1.2,10.6,14.2,Friday,Winter,1,7.52
27DEA64C,2026-06-19,Single Family Home,4,5,9.4,13.8,12.3,0.4,2.0,4.0,38.1,Friday,Summer,0,27.53
615A58BD,2025-07-29,Villa,7,8,13.9,18.5,12.6,0.3,2.0,6.8,42.6,Tuesday,Summer,0,43.08
05DF9333,2026-06-20,Portion,5,5,15.9,13.0,12.8,1.8,1.7,7.0,43.6,Saturday,Summer,1,36.7
2448EF43,2025-08-01,Portion,2,5,7.7,17.3,10.2,1.8,3.0,4.7,42.5,Friday,Summer,1,28.9
36CF9429,2026-03-09,Villa,3,5,3.0,8.4,11.2,0.4,1.4,7.8,25.8,Monday,Spring/Autumn,0,17.7
578E911F,2026-06-24,Villa,3,6,11.2,19.4,12.6,1.3,2.1,6.1,41.8,Wednesday,Summer,1,34.15
79BA547E,2026-01-18,Single Family Home,7,5,0.0,2.9,11.0,1.9,1.0,11.6,14.2,Sunday,Winter,1,13.23
639E8BBC,2026-05-04,Single Family Home,2,4,14.5,13.6,13.3,1.0,2.3,5.7,42.2,Monday,Summer,1,33.18
F06046A1,2026-04-01,Villa,1,6,3.9,6.5,12.8,2.1,1.2,8.0,20.8,Wednesday,Spring/Autumn,1,17.06
DD42DA67,2025-10-30,Portion,5,3,0.6,6.8,10.9,2.3,1.6,11.6,25.6,Thursday,Spring/Autumn,1,10.64
202F00A8,2026-02-24,Apartment,1,2,0.0,3.5,11.2,0.6,1.1,8.4,17.3,Tuesday,Winter,0,5.35
C63E0E47,2025-09-05,Portion,4,5,12.6,12.9,12.9,0.3,1.7,5.1,40.4,Friday,Summer,0,29.85
ADFC1DC4,2026-02-03,Apartment,6,3,0.0,2.3,11.3,0.8,1.3,9.6,17.0,Tuesday,Winter,0,6.99
8088A7DE,2026-05-02,Apartment,8,4,14.7,20.0,10.7,2.6,2.2,8.0,43.1,Saturday,Summer,1,36.32
690F1C3C,2025-11-12,Portion,6,3,0.0,0.6,13.5,0.3,0.7,11.4,17.1,Wednesday,Winter,0,5.44
2D490058,2026-01-25,Single Family Home,7,6,0.0,1.8,11.3,2.0,1.2,6.7,12.7,Sunday,Winter,1,10.0
B044DB1B,2026-03-12,Villa,2,5,1.5,7.8,12.1,0.5,1.3,11.3,24.5,Thursday,Spring/Autumn,0,16.8
9DC33D41,2026-06-13,Apartment,8,4,15.5,22.0,13.4,2.1,2.6,6.0,44.6,Saturday,Summer,1,40.74
8B73ABA7,2025-08-12,Portion,1,5,11.6,17.2,10.1,1.7,2.0,5.9,41.9,Tuesday,Summer,1,33.35
74629FB5,2026-01-24,Apartment,4,3,0.0,0.9,14.0,2.9,1.1,8.3,15.9,Saturday,Winter,1,7.02
F7B5B05B,2026-04-23,Portion,7,6,0.0,7.5,10.0,0.3,1.5,6.6,29.0,Thursday,Spring/Autumn,0,11.32
3953E8BB,2026-01-08,Villa,5,7,0.0,3.7,10.1,1.5,1.1,8.9,8.8,Thursday,Winter,1,10.78
E672ABF5,2026-06-04,Apartment,1,2,8.5,19.5,13.3,0.9,3.0,7.7,42.0,Thursday,Summer,0,26.61
D113B5FF,2026-01-12,Villa,6,6,0.0,2.0,13.5,2.5,1.0,10.8,14.5,Monday,Winter,1,10.78
64305373,2025-09-15,Portion,1,6,7.4,13.8,13.5,0.1,2.6,5.7,35.3,Monday,Summer,0,28.56
FA33FA98,2026-03-30,Portion,6,4,2.5,4.5,12.2,3.0,1.1,7.2,20.7,Monday,Spring/Autumn,1,13.95
CD199B5E,2025-08-22,Apartment,7,4,7.0,22.2,12.8,2.8,2.0,6.3,35.2,Friday,Summer,1,28.3
F2DE05FD,2025-11-02,Apartment,2,2,0.0,3.8,13.4,2.3,0.9,6.4,12.7,Sunday,Winter,1,8.17
C520D50F,2026-02-09,Apartment,2,4,0.0,2.9,11.8,1.6,0.6,7.2,12.5,Monday,Winter,1,7.69
216B9833,2026-07-01,Villa,3,6,6.5,22.1,11.1,0.4,1.5,5.4,36.7,Wednesday,Summer,0,27.73
D7282D30,2025-10-04,Portion,5,3,2.3,7.7,10.4,2.5,1.1,7.1,28.4,Saturday,Spring/Autumn,1,12.59
24CE1460,2026-02-21,Apartment,2,3,0.0,3.1,10.9,1.7,1.3,6.5,19.5,Saturday,Winter,1,8.47
1B696031,2025-08-27,Villa,3,5,7.0,19.7,10.8,0.8,2.9,4.5,37.5,Wednesday,Summer,0,25.18
E9A7F5E0,2026-05-09,Portion,2,6,7.8,13.7,10.9,1.4,2.0,7.5,42.1,Saturday,Summer,1,26.84
12D5DFE5,2026-01-01,Apartment,4,4,0.0,2.8,12.0,2.2,0.8,8.1,9.4,Thursday,Winter,1,9.16
A2307350,2026-06-04,Single Family Home,3,5,12.3,22.0,13.3,0.4,1.6,6.2,39.5,Thursday,Summer,0,33.65
913A2B6C,2026-02-23,Apartment,2,3,0.0,1.4,13.2,1.4,1.3,10.2,15.5,Monday,Winter,1,8.54
999921EC,2026-01-23,Single Family Home,5,3,0.0,3.2,13.1,0.3,0.6,8.8,17.4,Friday,Winter,0,4.96
05E5D461,2026-01-12,Single Family Home,4,5,0.0,2.6,10.6,0.6,0.7,8.2,6.7,Monday,Winter,0,8.02
53D9A4DD,2025-08-26,Apartment,3,3,6.3,20.4,13.5,1.0,2.4,5.7,40.9,Tuesday,Summer,1,21.84
178B55E7,2025-11-11,Villa,8,10,0.0,0.4,11.2,1.9,1.4,7.1,14.7,Tuesday,Winter,1,10.77
66629BD2,2026-06-09,Villa,3,6,10.6,18.9,11.6,2.7,2.2,5.0,43.1,Tuesday,Summer,1,33.66
9569F8CB,2026-04-23,Villa,3,6,2.7,6.4,13.5,2.5,2.0,11.4,24.1,Thursday,Spring/Autumn,1,20.57
6C7A0C9D,2026-02-10,Villa,6,9,0.0,3.1,11.6,0.0,1.5,9.1,11.3,Tuesday,Winter,0,16.38
3320E68F,2026-01-30,Villa,2,8,0.0,3.9,10.8,1.0,1.4,10.5,18.3,Friday,Winter,0,14.01
82E847AE,2025-10-07,Portion,5,5,3.8,11.8,13.1,2.6,1.3,8.8,24.0,Tuesday,Spring/Autumn,1,18.93
CF1D46BE,2025-11-02,Single Family Home,6,4,0.0,0.6,11.2,1.2,1.4,7.4,5.0,Sunday,Winter,1,6.79
5F25210E,2025-11-20,Villa,2,5,0.0,1.0,13.4,1.7,1.2,8.9,6.4,Thursday,Winter,1,9.34
5430C8C3,2025-09-23,Villa,4,9,12.9,20.4,12.7,0.8,2.9,6.8,39.7,Tuesday,Summer,0,47.38
36511C93,2026-01-15,Apartment,5,4,0.0,0.5,10.5,0.8,1.3,11.4,6.4,Thursday,Winter,0,10.35
6BF7D125,2026-03-13,Portion,6,5,1.7,7.2,12.0,0.7,1.1,9.5,28.8,Friday,Spring/Autumn,0,13.15
7E7279CE,2026-01-05,Villa,7,5,0.0,3.1,11.4,0.8,0.9,9.7,14.1,Monday,Winter,0,10.91
53AE1065,2026-02-08,Single Family Home,1,5,0.0,2.6,10.8,1.4,0.6,8.6,18.7,Sunday,Winter,1,8.41
DB29920A,2026-02-02,Apartment,8,3,0.0,1.7,11.5,0.8,0.8,6.2,14.8,Monday,Winter,0,7.9
09795E75,2026-05-30,Apartment,6,4,7.6,20.2,11.9,1.2,2.8,6.7,39.2,Saturday,Summer,1,25.6
1859C5AE,2026-05-06,Portion,5,5,14.0,12.1,12.3,1.8,2.0,5.8,43.6,Wednesday,Summer,1,34.66
146B9FBC,2026-01-26,Villa,8,9,0.0,1.6,11.2,0.3,1.3,9.8,19.4,Monday,Winter,0,14.54
FBE5403B,2025-12-20,Apartment,6,4,0.0,1.8,11.9,1.7,0.9,9.2,17.0,Saturday,Winter,1,8.11
0C3EDD5C,2026-05-05,Single Family Home,2,5,15.8,18.4,12.7,1.3,2.1,5.3,42.9,Tuesday,Summer,1,41.18
30EFD76B,2026-03-29,Villa,1,10,0.8,10.5,11.8,1.1,1.7,7.7,27.1,Sunday,Spring/Autumn,1,20.65
E2213776,2026-04-20,Apartment,1,3,1.5,11.1,11.0,0.3,1.7,7.8,25.9,Monday,Spring/Autumn,0,13.16
9CDD39A7,2026-04-22,Portion,5,4,0.7,6.9,11.3,0.6,1.0,9.6,26.5,Wednesday,Spring/Autumn,0,10.43
205474FA,2025-10-31,Single Family Home,7,6,3.0,6.0,10.4,0.7,1.1,9.8,20.4,Friday,Spring/Autumn,0,16.78
